GEOID,NAME,pct_voted,pct_rental,median_incomeE,pct_voted_ipums,pct_voted_ipums_se
18089,"Lake County, Indiana",0.6149948973172471,0.30307233399917527,29975,0.5047352535425795,0.04845396996760258
48041,"Brazos County, Texas",0.5400046978459742,0.5287236185966856,24118,0.4189239488729086,0.06224903070467472
09015,"Windham County, Connecticut",0.6314450381088287,0.31030187084288036,32078,0.3080495619462439,0.0691016674163093
09001,"Fairfield County, Connecticut",0.7479401389495817,0.32945803656202877,40609,0.4263174445458941,0.02834201758114153
12009,"Brevard County, Florida",0.7822662833005911,0.25669980947586335,28542,0.5427269097684643,0.04044362636531792
12019,"Clay County, Florida",0.7914458574818528,0.25005044865672044,32036,0.3589110046640681,0.06862875054791409
12069,"Lake County, Florida",0.7919483712354026,0.25541815257934586,27221,0.38975772379100054,0.054635599626840683
12103,"Pinellas County, Florida",0.734142963198086,0.3298228911582987,30009,0.5260448340603606,0.03417338485058661
12105,"Polk County, Florida",0.6868622997728842,0.31109344916547305,26032,0.30221254886632587,0.03448674272443869
12111,"St. Lucie County, Florida",0.7496266430969247,0.26760833384163607,26425,0.41488880885981194,0.04171349313665371
12109,"St. Johns County, Florida",0.9497031875080656,0.19639980624739503,36462,0.4861685937533577,0.06806492128178117
12005,"Bay County, Florida",0.6711446196024674,0.3491081179468511,27495,0.34957056912570145,0.048474262089555506
12083,"Marion County, Florida",0.7337718290441176,0.24998562929324863,24501,0.678218418398138,0.05509411812338742
12095,"Orange County, Florida",0.7016291071773052,0.44598174158824355,28064,0.43202784510712267,0.02694217422523286
12085,"Martin County, Florida",0.7855346912794399,0.21954810314902057,30801,0.5780741859503161,0.08760937060473888
12113,"Santa Rosa County, Florida",0.8034504004929144,0.24029347860314262,31273,0.42309977063163295,0.08797126129079741
12011,"Broward County, Florida",0.7498103301000063,0.3787667560321716,30277,0.3999661695364016,0.02391972832112507
12053,"Hernando County, Florida",0.7341835290311274,0.2194351542177629,25217,0.5377108792017727,0.06877722677687675
12057,"Hillsborough County, Florida",0.7194779396459916,0.41423100679431746,30363,0.5150984553283107,0.027590000395804094
18081,"Johnson County, Indiana",0.6923008312818866,0.2734866143957053,35832,0.6910406748524139,0.10496627816863617
18141,"St. Joseph County, Indiana",0.5852407481704561,0.3182425003926496,27208,0.37361802930720667,0.06831825904291527
18105,"Monroe County, Indiana",0.5473637679526405,0.44078095785991656,22409,0.39547797395084444,0.10715779182685582
18039,"Elkhart County, Indiana",0.539450592484082,0.3018907387266795,29100,0.4102891110002733,0.05640456776436928
19103,"Johnson County, Iowa",0.7776293946897402,0.4150742381709338,30486,0.6261686729811383,0.05862766679350195
37133,"Onslow County, North Carolina",0.49884671694152094,0.4694498804087845,25209,0.4090988668190686,0.05103213960967021
39057,"Greene County, Ohio",0.68869258499596,0.33912566306932507,32287,0.4631081537896124,0.08777239077706107
39153,"Summit County, Ohio",0.676047069939644,0.3419720014595552,30799,0.5073381695300004,0.04202096842764494
17119,"Madison County, Illinois",0.6721313885784862,0.286357852107116,31555,0.6641110228821812,0.057252105231513986
17111,"McHenry County, Illinois",0.7375358914121639,0.2060860981921336,39390,0.5593911024689981,0.05885097246458864
20091,"Johnson County, Kansas",0.8249146490096434,0.30771418072373485,43408,0.6070735416530225,0.03258193533308883
21067,"Fayette County, Kentucky",0.651005309055244,0.4556493866732417,30181,0.5104036987722665,0.04908306936220811
21117,"Kenton County, Kentucky",0.6687789660593128,0.33866429040427726,32892,0.6175688417551942,0.06203423027767921
23019,"Penobscot County, Maine",0.7055050906320902,0.30621339854559493,25832,0.6774945170310268,0.04406252816765517
23001,"Androscoggin County, Maine",0.7169809041827208,0.35658557966250276,30206,0.4563179394517413,0.06555828204501082
23005,"Cumberland County, Maine",0.8482374029077873,0.30723450813965053,35560,0.6289724258318564,0.03603173841489002
25001,"Barnstable County, Massachusetts",0.8718057897129311,0.20181716018362436,36031,0.7017403360590208,0.05698603703224728
25023,"Plymouth County, Massachusetts",0.7860794072909014,0.23511149045129628,39644,0.4955169366004883,0.03783047495876281
25021,"Norfolk County, Massachusetts",0.812896642150416,0.31079155672823217,46624,0.4710055081452907,0.03198132561871887
26005,"Allegan County, Michigan",0.7807619801242814,0.17429058411645476,30827,0.46790721845861877,0.06336437532632587
26161,"Washtenaw County, Michigan",0.7856746110980015,0.388778363835888,33914,0.6721437219144794,0.052429572270461
26075,"Jackson County, Michigan",0.6586810250729053,0.2652859800986975,28006,0.47183764362201014,0.06349058027834453
26099,"Macomb County, Michigan",0.7546411585528777,0.266724787963118,31619,0.3733397505742782,0.03145512737472206
13223,"Paulding County, Georgia",0.751899893447459,0.24227471434736111,33102,0.6687827891236504,0.10520445316947503
17179,"Tazewell County, Illinois",0.679424989914693,0.23596912932161868,33800,0.6971517131018073,0.07989646053260586
27123,"Ramsey County, Minnesota",0.7702098204178713,0.4056055452705903,33150,0.5927338221430962,0.048473104751705264
27171,"Wright County, Minnesota",0.8668573712218413,0.18432071638820943,40495,0.7772691467276308,0.07674341441022672
04019,"Pima County, Arizona",0.6970794559962707,0.3682916645047796,27279,0.5383999025724624,0.032380041429031746
04027,"Yuma County, Arizona",0.5483916533913002,0.32901036964075625,24291,0.475159757018641,0.057500557219651686
13135,"Gwinnett County, Georgia",0.753989797777373,0.33734019704769375,32482,0.4305959067932032,0.037433662029496044
13015,"Bartow County, Georgia",0.666644650806441,0.3370186302389242,29584,0.2938437135697555,0.09282564269722604
13097,"Douglas County, Georgia",0.6896802978430335,0.35678126334193994,30782,0.37375549507816586,0.10372735155414356
08013,"Boulder County, Colorado",0.8520398672195053,0.3778362045285092,36794,0.4895562982086918,0.05909821952491879
10003,"New Castle County, Delaware",0.7093362203326297,0.32105291285484555,36458,0.4919610904323751,0.020993818276301833
10001,"Kent County, Delaware",0.6635734219877083,0.3094413034227005,30327,0.5036717299427687,0.030838009168416634
09005,"Litchfield County, Connecticut",0.753747923660805,0.23507276479236072,39166,0.6261034358323128,0.06544257633771569
12099,"Palm Beach County, Florida",0.7527076849087151,0.3112895803066261,30762,0.4487150246160896,0.02652342403974918
12086,"Miami-Dade County, Florida",0.72654555229385,0.48840126243530474,24787,0.38745269653592407,0.020598223063338913
12071,"Lee County, Florida",0.7184765121971683,0.2767597340242422,28529,0.49623352296554846,0.0385492293382716
12021,"Collier County, Florida",0.7996567699435133,0.2666615377083348,31213,0.3415142548032129,0.055107160042534124
12101,"Pasco County, Florida",0.7588806654687559,0.27900860929098226,27455,0.5755797720565727,0.044016063101987225
12033,"Escambia County, Florida",0.7059535253754102,0.37967095184173716,26946,0.40443626598367693,0.05936696650927411
13151,"Henry County, Georgia",0.7631358066140674,0.2964176668772373,33610,0.548601529430479,0.06475233048418576
39113,"Montgomery County, Ohio",0.6676007101050737,0.39021432901822334,28867,0.4393410244852142,0.05114701734828244
41029,"Jackson County, Oregon",0.7717212542708201,0.36773155335954943,27407,0.5713836908220814,0.04383441392352176
13045,"Carroll County, Georgia",0.632976992795724,0.3310264181562179,25593,0.2731314693825334,0.07603791135853212
13063,"Clayton County, Georgia",0.606910560321542,0.5048950455562745,25655,0.3183326655203637,0.08114494819346452
13139,"Hall County, Georgia",0.7171217846646228,0.3054295126802586,28161,0.35423351628537597,0.057445697800204955
24033,"Prince George's County, Maryland",0.7091293592957695,0.3792601728640117,40372,0.6035263701450885,0.0373170829586014
24003,"Anne Arundel County, Maryland",0.7295714709860456,0.25830974100870296,45925,0.5380133500396099,0.04197104341203971
24031,"Montgomery County, Maryland",0.8053847941356655,0.34591723952015097,49033,0.5606062824384858,0.03339265914007321
04013,"Maricopa County, Arizona",0.7050078319280179,0.3780719749293858,32158,0.47620321195101406,0.014411678112249995
04025,"Yavapai County, Arizona",0.7769899309925784,0.28017197568759783,26689,0.5868711325398712,0.04678471206754727
04021,"Pinal County, Arizona",0.591863769006297,0.23282377919320593,28080,0.6024792509487228,0.05446878943752775
19113,"Linn County, Iowa",0.7675880758807588,0.26169437811547475,34626,0.4800477598036304,0.05223637712803206
24013,"Carroll County, Maryland",0.7795779135002409,0.17997629941736068,42385,0.4149905058245514,0.07286834986124885
24017,"Charles County, Maryland",0.7613481693208112,0.23149327671620665,48391,0.5882320357625362,0.084373019371803
24015,"Cecil County, Maryland",0.6111826516946534,0.2696583733606779,35836,0.23456171796681444,0.09488026819180456
25025,"Suffolk County, Massachusetts",0.6155036694049559,0.63913775964679,34192,0.3072940916039518,0.03086260552864112
25017,"Middlesex County, Massachusetts",0.773154929452204,0.37640969979350875,46130,0.5176851316793911,0.0213664372023133
25005,"Bristol County, Massachusetts",0.6675207470356294,0.37356364036858913,32803,0.47044577036558916,0.03784044472151315
25013,"Hampden County, Massachusetts",0.6266066527983926,0.38877401447974896,28671,0.38620863646764686,0.037916236131279715
25009,"Essex County, Massachusetts",0.7552830806230122,0.3582504537698588,35990,0.4987752783259716,0.03301626337884778
25027,"Worcester County, Massachusetts",0.7151000664259548,0.34890998899826103,35350,0.45876375181310824,0.029568170241271757
25015,"Hampshire County, Massachusetts",0.6796965173363703,0.3313674835990346,28327,0.7605336714178457,0.0628531258046156
26115,"Monroe County, Michigan",0.7500086061482323,0.2027565953044436,31107,0.6706696197589309,0.05591213861909892
26125,"Oakland County, Michigan",0.837704083740939,0.289745038001526,39352,0.5844602522261881,0.028898532764756815
26121,"Muskegon County, Michigan",0.702638199548519,0.25279424923034927,26491,0.4502751500176002,0.05996023788504355
26021,"Berrien County, Michigan",0.711524677231314,0.292955312966308,27125,0.49919737280961984,0.07711692085513105
26163,"Wayne County, Michigan",0.6835661719482681,0.37980629710295744,26659,0.5215573610797917,0.025613720451783006
26049,"Genesee County, Michigan",0.7099217790378084,0.2996688544508106,26871,0.3187185627045656,0.05155230408206265
20173,"Sedgwick County, Kansas",0.6238753186480953,0.3705033235477541,30468,0.42550896281345807,0.031169976462462518
53061,"Snohomish County, Washington",0.7801996746174977,0.3290654577755996,40501,0.38911503714431006,0.0826231874424437
54039,"Kanawha County, West Virginia",0.5667309812568908,0.30933350196028836,26777,0.4176982711786027,0.03234506681500345
55073,"Marathon County, Wisconsin",0.7506283680035991,0.27797209101070924,31870,0.6205745532799831,0.08120157717936817
55059,"Kenosha County, Wisconsin",0.7135918426427779,0.339114972469623,31510,0.595597125040139,0.07490242149010136
26093,"Livingston County, Michigan",0.866086992047064,0.14598611111111112,38524,0.5160027354247206,0.07376922226232771
21111,"Jefferson County, Kentucky",0.6793393344781959,0.38248491264203865,31170,0.49363472440032624,0.03271794825024245
26025,"Calhoun County, Michigan",0.6599392642007268,0.30093904539645494,26362,0.6349866050376676,0.0655193640084238
26081,"Kent County, Michigan",0.7841352095056696,0.3022097573486221,30869,0.4083615095076601,0.036666021477993166
26145,"Saginaw County, Michigan",0.6965485634178725,0.2873829703672735,25778,0.49155863357752755,0.06884825589693176
27139,"Scott County, Minnesota",0.875143013480575,0.17150710402392935,43988,0.4600513473799483,0.0782527559807055
21015,"Boone County, Kentucky",0.7251253614633988,0.2549524437730068,36732,0.6996842002134523,0.06897176852799546
27003,"Anoka County, Minnesota",0.8247730362360736,0.1989812633582427,39688,0.44552249395029253,0.053730655902883166
27163,"Washington County, Minnesota",0.8915652345900754,0.18867744702481176,44418,0.6176091931459602,0.0613763888549277
29099,"Jefferson County, Missouri",0.6863394406375908,0.20634977026194876,32137,0.4895392512922716,0.06832544169211673
22033,"East Baton Rouge Parish, Louisiana",0.6330356409811989,0.40227325277159165,28441,0.4065668529168544,0.03254138316622791
22051,"Jefferson Parish, Louisiana",0.6251669947400691,0.38801548521115126,29735,0.360382392263109,0.03204229756525931
01081,"Lee County, Alabama",0.588047933367352,0.3839168617295018,25439,0.3982784800875888,0.04319227472294276
01003,"Baldwin County, Alabama",0.6733606330924652,0.2475472630668479,29802,0.5624598394463853,0.03956903579962575
01097,"Mobile County, Alabama",0.5884598085202082,0.35454493091244216,25908,0.5362184349383795,0.036781791281266504
22073,"Ouachita Parish, Louisiana",0.6007852266212671,0.41610085578895256,24755,0.4918230668343417,0.04494346158316934
22103,"St. Tammany Parish, Louisiana",0.7420294460332592,0.21631419289602202,31566,0.4772148881458709,0.04119354381204458
22005,"Ascension Parish, Louisiana",0.7131251644793299,0.1848159509202454,37330,0.4984491697094132,0.058119166111555355
22063,"Livingston Parish, Louisiana",0.6426664302111351,0.18161536872546993,31434,0.4990604378627196,0.06306254061292024
22071,"Orleans Parish, Louisiana",0.5891401725486038,0.5173548131245165,26095,0.6161885388202424,0.042123955573458466
23011,"Kennebec County, Maine",0.7497444580962902,0.29465502351021977,29341,0.5414916535715452,0.04669948407679142
24510,"Baltimore city, Maryland",0.5203529777844005,0.5249711437126751,29943,0.5125915437482934,0.051669455164050415
24025,"Harford County, Maryland",0.7717297336708017,0.2134638922888617,41771,0.23253333672307866,0.05632739265211931
33013,"Merrimack County, New Hampshire",0.7613690314704287,0.2822657907342777,35807,0.5838257726009243,0.03890025815882049
33017,"Strafford County, New Hampshire",0.7252409389227221,0.33985954023927156,31687,0.6210430863740105,0.038824899043828374
34037,"Sussex County, New Jersey",0.797584396507168,0.16867334308540566,42781,0.7965796697279764,0.10412517112912634
34013,"Essex County, New Jersey",0.6678987487693685,0.5600787665962478,32062,0.4395523571079675,0.03359836143538283
34031,"Passaic County, New Jersey",0.6952539602129517,0.47251086568860357,31272,0.44750855601063977,0.05681887382222849
34003,"Bergen County, New Jersey",0.777257358369896,0.3521079516030319,46138,0.5516618499408831,0.03888791197712445
34005,"Burlington County, New Jersey",0.7743676911732915,0.24578853423562572,41780,0.5819897421481988,0.052660959723022906
06097,"Sonoma County, California",0.7508983343034971,0.38538025283301824,36623,0.49735141842960523,0.04878456189412646
06001,"Alameda County, California",0.71062743621545,0.46482448191802517,43583,0.45848198815168656,0.025788656511234333
06113,"Yolo County, California",0.666945434603784,0.4842925594917627,30331,0.42622925573254666,0.09391816496467664
06037,"Los Angeles County, California",0.6748176415528022,0.5418721989149163,29985,0.3830249959985543,0.009679590778566805
08059,"Jefferson County, Colorado",0.8497025484906756,0.2931669852422035,41035,0.45755320201818783,0.044950693206485336
47189,"Wilson County, Tennessee",0.7334063483606152,0.23171713917525774,35388,0.37965957085219454,0.06105805834915997
35049,"Santa Fe County, New Mexico",0.7399038980671634,0.291032121574264,32693,0.583685067337821,0.04777011280582903
35013,"Doña Ana County, New Mexico",0.5818190778588979,0.36906811233010456,20801,0.4216091106609714,0.03838260247241093
35001,"Bernalillo County, New Mexico",0.6449968520887914,0.37015827477876273,28973,0.4689768558115402,0.021449583796008753
36005,"Bronx County, New York",0.5090934136770311,0.8030839828592637,22232,0.3472948806049582,0.03351369833436549
36067,"Onondaga County, New York",0.6737389156647171,0.3531814551811962,32772,0.4988737061840723,0.04657624149137524
36069,"Ontario County, New York",0.7030856902140208,0.26197334047826376,33098,0.4861314770077382,0.0770574762711249
36047,"Kings County, New York",0.5555384536452722,0.6988922005451889,31406,0.4306552425942222,0.02092595266352041
36091,"Saratoga County, New York",0.7535064260970629,0.2780331758574667,41391,0.6742264426837544,0.056762989533948226
36119,"Westchester County, New York",0.7069634210872431,0.38597505811756355,42615,0.5062959111087338,0.03675300332686298
36085,"Richmond County, New York",0.6469320317440524,0.306660009864899,39777,0.3159889826534552,0.05324764273026536
36055,"Monroe County, New York",0.6801364178088023,0.36484758965119823,31426,0.493891461631639,0.03556409225960403
37119,"Mecklenburg County, North Carolina",0.7830385130563265,0.4361817283998667,35339,0.44733177976502264,0.031967724246031906
37147,"Pitt County, North Carolina",0.6475424988353952,0.4788177481052737,25313,0.5009575613139348,0.07432586486190915
37159,"Rowan County, North Carolina",0.7033775691084175,0.30698484189012737,26346,0.21219626546796466,0.06495091244379055
37179,"Union County, North Carolina",0.8321170201279193,0.18668954496633747,34405,0.22783074312976073,0.07709962853443514
37155,"Robeson County, North Carolina",0.4950950047738456,0.3440024386526444,21284,0.47424532401860375,0.05633760736518179
37021,"Buncombe County, North Carolina",0.80601132423736,0.36602499092846047,28525,0.6157593379398911,0.06380812932391294
37057,"Davidson County, North Carolina",0.7151432888156354,0.3018918878370066,27077,0.41519683823148,0.07963802597241001
37191,"Wayne County, North Carolina",0.6323526062897092,0.37877252135779743,25285,0.29995567255036115,0.05056103549159451
37001,"Alamance County, North Carolina",0.7259733360317742,0.3483139092785425,27734,0.37828183668847093,0.046531919627366795
39089,"Licking County, Ohio",0.7144807292693656,0.2708987272585305,31000,0.5056763271326374,0.06800919612314367
39025,"Clermont County, Ohio",0.7139625958046296,0.25836762424848414,32761,0.3956327966439278,0.06445252339441612
39133,"Portage County, Ohio",0.6458581749316126,0.30460876457932284,27359,0.4674852035039142,0.0919592344961529
39103,"Medina County, Ohio",0.7757407380257737,0.20112452359905517,37069,0.4850337479231657,0.0654631251415991
39095,"Lucas County, Ohio",0.6177387073929242,0.40274551214361143,27602,0.5175012787212986,0.05284150584969498
39085,"Lake County, Ohio",0.7304063129617193,0.25784290324923986,33539,0.44453007265379546,0.07433768010971847
39109,"Miami County, Ohio",0.7228879605960471,0.2892088784932875,30566,0.58507206228694,0.08542200672401902
41017,"Deschutes County, Oregon",0.8680649901572074,0.33049719746763984,31371,0.7285432865048884,0.04004614763599749
42049,"Erie County, Pennsylvania",0.6533579902103301,0.3393825123733208,26585,0.5411550459153047,0.07533686864929234
42107,"Schuylkill County, Pennsylvania",0.6235526861967552,0.24345946313979813,28165,0.3590334055148491,0.051749220859007516
42007,"Beaver County, Pennsylvania",0.7090543380818575,0.26872005283347616,30666,0.5807490880400866,0.07532328637246818
42091,"Montgomery County, Pennsylvania",0.833997328760293,0.28216099631253044,43022,0.6569825967342562,0.03600587515162601
42081,"Lycoming County, Pennsylvania",0.6586631984971265,0.30755569198386246,27053,0.4879618231195114,0.05924366351171826
42019,"Butler County, Pennsylvania",0.7699652069912202,0.2410525215027058,34235,0.5046700766197942,0.07542332018728083
42071,"Lancaster County, Pennsylvania",0.6974381053826167,0.3194276361472076,31318,0.5484876824232378,0.04770460576254302
42085,"Mercer County, Pennsylvania",0.6496065639921985,0.2749892101855848,25932,0.5761330303814123,0.09620744497426717
45051,"Horry County, South Carolina",0.690152472153002,0.2819822636358784,25980,0.5734859114801768,0.04091152525034424
45083,"Spartanburg County, South Carolina",0.6562149611095907,0.2936173860859874,26358,0.4853233882018475,0.05399374463885364
45041,"Florence County, South Carolina",0.6212322566976753,0.3429140798651031,25706,0.5697768085043304,0.05756285259870474
53057,"Skagit County, Washington",0.8088104076934093,0.31423091992658736,32180,0.6615085512624297,0.05923305546040684
53033,"King County, Washington",0.8035168677825785,0.43052488129628536,45489,0.6011368330181271,0.031356372378536106
55101,"Racine County, Wisconsin",0.7320546852435116,0.324200379348871,31195,0.6384308160712415,0.060889868736191975
55139,"Winnebago County, Wisconsin",0.7087126921917395,0.34783409354902683,31111,0.5896672471557752,0.06607484800454204
55105,"Rock County, Wisconsin",0.7097659335633809,0.31642441186919784,30624,0.6107607903632779,0.07030198068064426
30111,"Yellowstone County, Montana",0.6971083074824727,0.315990057995029,32306,0.5172631508697388,0.02912512568094728
48485,"Wichita County, Texas",0.4711902568826118,0.39688973446935233,25448,0.4294859476714276,0.06513984486155293
48181,"Grayson County, Texas",0.6300412089367247,0.3239773806084121,27892,0.40939683305376495,0.0624294987944577
48061,"Cameron County, Texas",0.493979604639793,0.34114200874764256,19933,0.2741220312372687,0.03988188085868154
48215,"Hidalgo County, Texas",0.524751087470393,0.31962910906459124,19271,0.2608161011364512,0.030399070831523906
48423,"Smith County, Texas",0.6245452673484796,0.33586086150518807,27384,0.5485921016143304,0.06276288234321159
31055,"Douglas County, Nebraska",0.7137894958190442,0.38288368850917864,34837,0.515004620237943,0.02443671477060991
48135,"Ector County, Texas",0.4519480256223141,0.3510946126023225,31823,0.21707794694802632,0.05226105797898225
48251,"Johnson County, Texas",0.6011334896959276,0.2665852381783284,31846,0.6110720010365327,0.08704608088698892
48309,"McLennan County, Texas",0.5581681827254841,0.4076776156528305,25390,0.5020496186203357,0.06700058624288878
48479,"Webb County, Texas",0.5002925815936919,0.37807698993167443,21894,0.4041212659687777,0.06919284960599775
32003,"Clark County, Nevada",0.6732343927646074,0.46236235265288617,30913,0.43010376071399287,0.01516840749736595
33015,"Rockingham County, New Hampshire",0.8246826516220028,0.22251228881820811,42549,0.6350534816977557,0.026780810042760325
33011,"Hillsborough County, New Hampshire",0.7409031703357695,0.3395018809828291,37887,0.5232240497904507,0.02406857610778647
34021,"Mercer County, New Jersey",0.707488552645811,0.36949729097401796,35699,0.6426227744121986,0.05093068052811017
34011,"Cumberland County, New Jersey",0.584087527024624,0.34765124485008575,24786,0.5206449227071446,0.09457621637549479
34035,"Somerset County, New Jersey",0.8151996561282852,0.24213785926408501,49614,0.5798929703630449,0.061439504339255366
34023,"Middlesex County, New Jersey",0.6912276814564523,0.36499710531394186,41142,0.442471806092478,0.03573363939811294
34007,"Camden County, New Jersey",0.7147900735006119,0.33169497766606365,33626,0.49999631678008377,0.04767021182358939
34039,"Union County, New Jersey",0.7180043876453442,0.41425873614552267,36098,0.4551226615557012,0.045415057784129964
34017,"Hudson County, New Jersey",0.6341193519977869,0.6831521592012096,36230,0.5766630875399132,0.037461124011795556
34019,"Hunterdon County, New Jersey",0.8827992371051915,0.1715739268680445,51782,0.4815339960605009,0.07650196343255858
34027,"Morris County, New Jersey",0.84420690433213,0.26053968463416244,50928,0.6501662697369156,0.04272265062898544
48439,"Tarrant County, Texas",0.62927278662472,0.39480580358403505,33326,0.3719862042720339,0.05191277274870956
48139,"Ellis County, Texas",0.7142928757028633,0.2562514178023627,34653,0.536663380698409,0.07792417475708747
48441,"Taylor County, Texas",0.5584422161450421,0.41643940001604235,26504,0.35851678626105027,0.06668796797581958
35045,"San Juan County, New Mexico",0.5795954558049321,0.28981031184456174,24798,0.3944507791418543,0.050102359960267386
49053,"Washington County, Utah",0.7801631086591508,0.29598908021839565,27392,0.5585859466752598,0.053685355051951274
51087,"Henrico County, Virginia",0.785814113006945,0.37345092788641177,37151,0.29807409771951693,0.047685434171166274
51177,"Spotsylvania County, Virginia",0.78279893987424,0.2191016293095688,38572,0.6565258199367988,0.0771401829653547
51107,"Loudoun County, Virginia",0.9146332539211461,0.21950916143877733,60126,0.37771062232615743,0.04912939093469215
